"","JPM","ETN","NVDA","NEE","V","AMZN","MSFT","PGR","XOM","WELL","PG","WMT"
"2017-08-14",73.5457229614258,61.4939804077148,4.15680503845215,29.9509544372559,96.0513687133789,49.1650009155273,66.9874725341797,36.8969268798828,53.7573623657227,53.4622383117676,73.0807342529297,23.543571472168
"2017-08-15",73.736572265625,61.3497543334961,4.12175416946411,30.1512184143066,96.7679443359375,49.1370010375977,67.0057754516602,36.7578926086426,53.626781463623,53.0822448730469,73.5193099975586,23.5639896392822
"2017-08-16",73.2276229858398,61.6551895141602,4.07658195495605,30.3393440246582,97.5753860473633,48.9090003967285,67.3992691040039,37.6229705810547,53.2351112365723,53.6485328674316,73.7106628417969,23.6252555847168
"2017-08-17",72.0825958251953,60.8492050170898,3.98574447631836,30.0622158050537,96.4798965454102,48.0284996032715,66.25537109375,37.4685020446777,52.4036254882812,52.977912902832,73.4156341552734,23.251823425293
"2017-08-18",72.1541748046875,60.4080123901367,3.98648452758789,30.3292255401611,96.8104095458984,47.9235000610352,66.3376998901367,37.5611991882324,52.6647605895996,52.6426239013672,73.7345886230469,23.1380481719971
"2017-08-21",72.0666885375977,60.3570899963379,3.92847752571106,30.4344234466553,97.4809646606445,47.6645011901855,66.0265731811523,37.6075286865234,52.4860916137695,53.6336326599121,74.0455551147461,23.2547473907471
"2017-08-22",72.8061981201172,61.0018882751465,4.01593589782715,30.5133075714111,98.28369140625,48.3450012207031,66.9508743286133,37.7620124816895,52.7334747314453,52.8512687683105,73.98974609375,23.3451824188232
"2017-08-23",72.893669128418,60.4164581298828,4.09623003005981,30.4691333770752,97.4431915283203,47.9000015258789,66.5482025146484,37.7156639099121,52.6441535949707,53.3355712890625,73.7106628417969,23.3276786804199
"2017-08-24",72.7743835449219,59.9328918457031,4.08116054534912,30.4019432067871,97.4809646606445,47.622501373291,66.5207366943359,37.2754058837891,52.4517250061035,53.2089042663574,73.5751037597656,22.8550586700439
"2017-08-25",73.068603515625,59.9837837219238,4.04706525802612,30.5627937316895,97.6037368774414,47.2630004882812,66.6397247314453,37.3835334777832,52.7197418212891,53.588924407959,73.766487121582,22.9396572113037
"2017-08-28",72.8380279541016,59.7631912231445,4.07572412490845,30.7216148376465,98.0098266601562,47.3009986877441,66.6488800048828,36.5416412353516,52.5479431152344,53.0822448730469,73.7345886230469,22.7646217346191
"2017-08-29",72.4404220581055,59.8310852050781,4.0690541267395,30.689037322998,98.0003814697266,47.7029991149902,66.8501968383789,36.7887916564941,52.5341911315918,53.5963821411133,73.6149673461914,22.9805030822754
"2017-08-30",72.6073913574219,60.2807426452637,4.09326457977295,30.6686687469482,97.9626007080078,48.3795013427734,67.7287139892578,35.9700660705566,52.2936935424805,54.0285377502441,73.2561492919922,22.9134082794189
"2017-08-31",72.2734375,60.8831062316895,4.18615865707397,30.6462707519531,97.764274597168,49.0299987792969,68.4242172241211,35.9005546569824,52.4517250061035,54.5575828552246,73.5751037597656,22.7762870788574
"2017-09-01",72.9175338745117,60.7728080749512,4.21135997772217,30.5750160217285,98.123161315918,48.9124984741211,67.6646728515625,35.2672004699707,52.6166572570801,54.8928756713867,73.7824096679688,22.8638095855713
"2017-09-05",71.1760864257812,60.3231658935547,4.09894895553589,30.5953693389893,97.2826538085938,48.263500213623,67.3626708984375,34.0699920654297,53.0358276367188,55.1834678649902,73.9339447021484,23.2810001373291
"2017-09-06",71.653190612793,60.5182952880859,4.09647607803345,30.1861019134521,97.4431915283203,48.3899993896484,67.1704940795898,34.7110824584961,54.1353225708008,54.8928756713867,73.9339447021484,23.3626861572266
"2017-09-07",70.3968124389648,60.5098075866699,4.11549949645996,30.4385833740234,98.746452331543,48.9734992980957,68.0307235717773,33.7764854431152,54.3071060180664,55.1313133239746,74.1332931518555,23.3743572235107
"2017-09-08",70.3093566894531,61.2055397033691,4.04410076141357,30.1881427764893,98.6236801147461,48.2949981689453,67.7012557983398,35.074089050293,54.1627998352051,55.6380004882812,74.0296020507812,23.0125942230225
"2017-09-11",71.3987503051758,62.232105255127,4.1752872467041,30.8274993896484,100.248016357422,48.8979988098145,68.4150695800781,35.8541946411133,54.4582824707031,56.1521224975586,74.9466094970703,23.0709457397461
"2017-09-12",72.2734375,63.2926597595215,4.1903600692749,30.3652858734131,100.304695129395,49.1290016174316,68.3418426513672,35.9778060913086,54.6300621032715,55.3921012878418,74.5638656616211,23.2255706787109
"2017-09-13",72.4801712036133,63.572624206543,4.20913648605347,30.171854019165,99.9458312988281,49.9799995422363,68.8268508911133,35.637939453125,54.815601348877,55.2132759094238,74.5957870483398,23.2985076904297
"2017-09-14",72.3370590209961,64.1580581665039,4.1851692199707,30.4508037567139,100.181930541992,49.6105003356934,68.4242172241211,35.5838775634766,55.0354919433594,55.4740715026855,74.5957870483398,23.2459926605225
"2017-09-15",72.8539123535156,65.2525329589844,4.44977045059204,30.5607566833496,99.4453125,49.3395004272461,68.9183731079102,35.5452423095703,55.0217552185059,55.5634918212891,74.3724822998047,23.4502124786377
